1801.373333,0072_Bridge05844A_morning_of_pour_051.ASC
1801.393333,0073_Bridge05844A_morning_of_pour_052.ASC
1801.366667,0074_Bridge05844A_morning_of_pour_053.ASC
1801.493333,0075_Bridge05844A_morning_of_pour_054.ASC
1801.466667,0076_Bridge05844A_morning_of_pour_055.ASC
142.4066667,0077_Bridge05844A_morning_of_pour_056.ASC
30.47333333,0078_Bridge05844A_morning_of_pour_057.ASC
1801.073333,0079_Bridge05844A_afterpour.ASC
1801.386667,0080_Bridge05844A_afterpour_001.ASC
1801.44,0081_Bridge05844A_afterpour_002.ASC
1801.406667,0082_Bridge05844A_afterpour_003.ASC
1801.366667,0083_Bridge05844A_afterpour_004.ASC
1801.4,0084_Bridge05844A_afterpour_005.ASC
1801.486667,0085_Bridge05844A_afterpour_006.ASC
1801.326667,0086_Bridge05844A_afterpour_007.ASC
1801.44,0087_Bridge05844A_afterpour_008.ASC
1801.433333,0088_Bridge05844A_afterpour_009.ASC
1801.353333,0089_Bridge05844A_afterpour_010.ASC
1801.393333,0090_Bridge05844A_afterpour_011.ASC
1801.38,0091_Bridge05844A_afterpour_012.ASC
1801.393333,0092_Bridge05844A_afterpour_013.ASC
1801.473333,0093_Bridge05844A_afterpour_014.ASC
1801.466667,0094_Bridge05844A_afterpour_015.ASC
1801.373333,0095_Bridge05844A_afterpour_016.ASC
1801.386667,0096_Bridge05844A_afterpour_017.ASC
1801.366667,0097_Bridge05844A_afterpour_018.ASC
1801.4,0098_Bridge05844A_afterpour_019.ASC
1801.493333,0099_Bridge05844A_afterpour_020.ASC
1801.333333,0100_Bridge05844A_afterpour_021.ASC
1801.48,0101_Bridge05844A_afterpour_022.ASC
1801.413333,0102_Bridge05844A_afterpour_023.ASC
1801.393333,0103_Bridge05844A_afterpour_024.ASC
1801.38,0104_Bridge05844A_afterpour_025.ASC
1801.38,0105_Bridge05844A_afterpour_026.ASC
1801.373333,0106_Bridge05844A_afterpour_027.ASC
1801.373333,0107_Bridge05844A_afterpour_028.ASC
1801.493333,0108_Bridge05844A_afterpour_029.ASC
1801.373333,0109_Bridge05844A_afterpour_030.ASC
1801.433333,0110_Bridge05844A_afterpour_031.ASC
1801.386667,0111_Bridge05844A_afterpour_032.ASC
1801.393333,0112_Bridge05844A_afterpour_033.ASC
1801.4,0113_Bridge05844A_afterpour_034.ASC
1801.386667,0114_Bridge05844A_afterpour_035.ASC
1801.406667,0115_Bridge05844A_afterpour_036.ASC
1801.4,0116_Bridge05844A_afterpour_037.ASC
1801.373333,0117_Bridge05844A_afterpour_038.ASC
1801.5,0118_Bridge05844A_afterpour_039.ASC
1801.36,0119_Bridge05844A_afterpour_040.ASC
1801.426667,0120_Bridge05844A_afterpour_041.ASC
1801.426667,0121_Bridge05844A_afterpour_042.ASC
1801.433333,0122_Bridge05844A_afterpour_043.ASC
1801.32,0123_Bridge05844A_afterpour_044.ASC
1801.46,0124_Bridge05844A_afterpour_045.ASC
1801.34,0125_Bridge05844A_afterpour_046.ASC
1801.466667,0126_Bridge05844A_afterpour_047.ASC
1801.353333,0127_Bridge05844A_afterpour_048.ASC
1801.466667,0128_Bridge05844A_afterpour_049.ASC
1801.34,0129_Bridge05844A_afterpour_050.ASC
1801.38,0130_Bridge05844A_afterpour_051.ASC
1801.48,0131_Bridge05844A_afterpour_052.ASC
1801.38,0132_Bridge05844A_afterpour_053.ASC
1801.426667,0133_Bridge05844A_afterpour_054.ASC
1801.4,0134_Bridge05844A_afterpour_055.ASC
1801.38,0135_Bridge05844A_afterpour_056.ASC
1801.413333,0136_Bridge05844A_afterpour_057.ASC
1801.366667,0137_Bridge05844A_afterpour_058.ASC
1801.486667,0138_Bridge05844A_afterpour_059.ASC
1801.346667,0139_Bridge05844A_afterpour_060.ASC
1801.473333,0140_Bridge05844A_afterpour_061.ASC
1801.38,0141_Bridge05844A_afterpour_062.ASC
1801.42,0142_Bridge05844A_afterpour_063.ASC
1801.386667,0143_Bridge05844A_afterpour_064.ASC
1801.38,0144_Bridge05844A_afterpour_065.ASC
1801.373333,0145_Bridge05844A_afterpour_066.ASC
1801.486667,0146_Bridge05844A_afterpour_067.ASC
1801.346667,0147_Bridge05844A_afterpour_068.ASC
1801.46,0148_Bridge05844A_afterpour_069.ASC
1801.38,0149_Bridge05844A_afterpour_070.ASC
1801.38,0150_Bridge05844A_afterpour_071.ASC
1801.433333,0151_Bridge05844A_afterpour_072.ASC
1801.34,0152_Bridge05844A_afterpour_073.ASC
1801.5,0153_Bridge05844A_afterpour_074.ASC
1801.353333,0154_Bridge05844A_afterpour_075.ASC
1801.373333,0155_Bridge05844A_afterpour_076.ASC
1801.48,0156_Bridge05844A_afterpour_077.ASC
1801.373333,0157_Bridge05844A_afterpour_078.ASC
1801.38,0158_Bridge05844A_afterpour_079.ASC
1801.406667,0159_Bridge05844A_afterpour_080.ASC
1801.406667,0160_Bridge05844A_afterpour_081.ASC
1801.366667,0161_Bridge05844A_afterpour_082.ASC
1801.513333,0162_Bridge05844A_afterpour_083.ASC
1801.353333,0163_Bridge05844A_afterpour_084.ASC
1801.36,0164_Bridge05844A_afterpour_085.ASC
1801.486667,0165_Bridge05844A_afterpour_086.ASC
1801.386667,0166_Bridge05844A_afterpour_087.ASC
1801.366667,0167_Bridge05844A_afterpour_088.ASC
1801.493333,0168_Bridge05844A_afterpour_089.ASC
1801.333333,0169_Bridge05844A_afterpour_090.ASC
1801.366667,0170_Bridge05844A_afterpour_091.ASC
1801.446667,0171_Bridge05844A_afterpour_092.ASC
1801.386667,0172_Bridge05844A_afterpour_093.ASC
1801.366667,0173_Bridge05844A_afterpour_094.ASC
1801.473333,0174_Bridge05844A_afterpour_095.ASC
1801.36,0175_Bridge05844A_afterpour_096.ASC
1801.446667,0176_Bridge05844A_afterpour_097.ASC
1801.38,0177_Bridge05844A_afterpour_098.ASC
1801.38,0178_Bridge05844A_afterpour_099.ASC
1801.38,0179_Bridge05844A_afterpour_100.ASC
1801.48,0180_Bridge05844A_afterpour_101.ASC
1801.373333,0181_Bridge05844A_afterpour_102.ASC
1801.366667,0182_Bridge05844A_afterpour_103.ASC
1801.5,0183_Bridge05844A_afterpour_104.ASC
1801.366667,0184_Bridge05844A_afterpour_105.ASC
1801.38,0185_Bridge05844A_afterpour_106.ASC
1801.36,0186_Bridge05844A_afterpour_107.ASC
1801.493333,0187_Bridge05844A_afterpour_108.ASC
1801.373333,0188_Bridge05844A_afterpour_109.ASC
1801.406667,0189_Bridge05844A_afterpour_110.ASC
1801.42,0190_Bridge05844A_afterpour_111.ASC
1801.42,0191_Bridge05844A_afterpour_112.ASC
1801.346667,0192_Bridge05844A_afterpour_113.ASC
1801.46,0193_Bridge05844A_afterpour_114.ASC
1801.406667,0194_Bridge05844A_afterpour_115.ASC
1801.36,0195_Bridge05844A_afterpour_116.ASC
1801.433333,0196_Bridge05844A_afterpour_117.ASC
1801.433333,0197_Bridge05844A_afterpour_118.ASC
1801.333333,0198_Bridge05844A_afterpour_119.ASC
1801.466667,0199_Bridge05844A_afterpour_120.ASC
1801.42,0200_Bridge05844A_afterpour_121.ASC
1801.326667,0201_Bridge05844A_afterpour_122.ASC
1801.44,0202_Bridge05844A_afterpour_123.ASC
1801.433333,0203_Bridge05844A_afterpour_124.ASC
1801.326667,0204_Bridge05844A_afterpour_125.ASC
1801.44,0205_Bridge05844A_afterpour_126.ASC
1801.46,0206_Bridge05844A_afterpour_127.ASC
1801.34,0207_Bridge05844A_afterpour_128.ASC
1801.426667,0208_Bridge05844A_afterpour_129.ASC
1801.44,0209_Bridge05844A_afterpour_130.ASC
1801.326667,0210_Bridge05844A_afterpour_131.ASC
1801.453333,0211_Bridge05844A_afterpour_132.ASC
1801.413333,0212_Bridge05844A_afterpour_133.ASC
1801.333333,0213_Bridge05844A_afterpour_134.ASC
1801.453333,0214_Bridge05844A_afterpour_135.ASC
1801.453333,0215_Bridge05844A_afterpour_136.ASC
1801.326667,0216_Bridge05844A_afterpour_137.ASC
1801.453333,0217_Bridge05844A_afterpour_138.ASC
1801.406667,0218_Bridge05844A_afterpour_139.ASC
1801.353333,0219_Bridge05844A_afterpour_140.ASC
1801.453333,0220_Bridge05844A_afterpour_141.ASC
1801.406667,0221_Bridge05844A_afterpour_142.ASC
1801.366667,0222_Bridge05844A_afterpour_143.ASC
1801.433333,0223_Bridge05844A_afterpour_144.ASC
1801.426667,0224_Bridge05844A_afterpour_145.ASC
1801.326667,0225_Bridge05844A_afterpour_146.ASC
1801.433333,0226_Bridge05844A_afterpour_147.ASC
1801.44,0227_Bridge05844A_afterpour_148.ASC
1801.366667,0228_Bridge05844A_afterpour_149.ASC
1801.426667,0229_Bridge05844A_afterpour_150.ASC
1801.326667,0230_Bridge05844A_afterpour_151.ASC
1801.433333,0231_Bridge05844A_afterpour_152.ASC
1801.473333,0232_Bridge05844A_afterpour_153.ASC
1801.4,0233_Bridge05844A_afterpour_154.ASC
1801.353333,0234_Bridge05844A_afterpour_155.ASC
1801.433333,0235_Bridge05844A_afterpour_156.ASC
1801.426667,0236_Bridge05844A_afterpour_157.ASC
1801.346667,0237_Bridge05844A_afterpour_158.ASC
1801.446667,0238_Bridge05844A_afterpour_159.ASC
1801.386667,0239_Bridge05844A_afterpour_160.ASC
1801.38,0240_Bridge05844A_afterpour_161.ASC
1801.353333,0241_Bridge05844A_afterpour_162.ASC
1801.473333,0242_Bridge05844A_afterpour_163.ASC
1801.4,0243_Bridge05844A_afterpour_164.ASC
1801.373333,0244_Bridge05844A_afterpour_165.ASC
1801.393333,0245_Bridge05844A_afterpour_166.ASC
1801.4,0246_Bridge05844A_afterpour_167.ASC
1801.366667,0247_Bridge05844A_afterpour_168.ASC
1801.506667,0248_Bridge05844A_afterpour_169.ASC
1801.386667,0249_Bridge05844A_afterpour_170.ASC
1801.36,0250_Bridge05844A_afterpour_171.ASC
1801.393333,0251_Bridge05844A_afterpour_172.ASC
1801.48,0252_Bridge05844A_afterpour_173.ASC
1801.4,0253_Bridge05844A_afterpour_174.ASC
1801.36,0254_Bridge05844A_afterpour_175.ASC
1801.406667,0255_Bridge05844A_afterpour_176.ASC
1801.386667,0256_Bridge05844A_afterpour_177.ASC
1801.386667,0257_Bridge05844A_afterpour_178.ASC
1801.426667,0258_Bridge05844A_afterpour_179.ASC
1801.353333,0259_Bridge05844A_afterpour_180.ASC
1801.506667,0260_Bridge05844A_afterpour_181.ASC
1801.34,0261_Bridge05844A_afterpour_182.ASC
1801.4,0262_Bridge05844A_afterpour_183.ASC
1801.473333,0263_Bridge05844A_afterpour_184.ASC
1801.393333,0264_Bridge05844A_afterpour_185.ASC
1801.38,0265_Bridge05844A_afterpour_186.ASC
1801.42,0266_Bridge05844A_afterpour_187.ASC
1801.346667,0267_Bridge05844A_afterpour_188.ASC
1801.366667,0268_Bridge05844A_afterpour_189.ASC
1801.426667,0269_Bridge05844A_afterpour_190.ASC
1801.473333,0270_Bridge05844A_afterpour_191.ASC
1801.38,0271_Bridge05844A_afterpour_192.ASC
1801.38,0272_Bridge05844A_afterpour_193.ASC
1801.4,0273_Bridge05844A_afterpour_194.ASC
1801.386667,0274_Bridge05844A_afterpour_195.ASC
1801.46,0275_Bridge05844A_afterpour_196.ASC
1801.413333,0276_Bridge05844A_afterpour_197.ASC
1801.406667,0277_Bridge05844A_afterpour_198.ASC
1801.4,0278_Bridge05844A_afterpour_199.ASC
1801.366667,0279_Bridge05844A_afterpour_200.ASC
1801.406667,0280_Bridge05844A_afterpour_201.ASC
1801.406667,0281_Bridge05844A_afterpour_202.ASC
1801.373333,0282_Bridge05844A_afterpour_203.ASC
1801.38,0283_Bridge05844A_afterpour_204.ASC
1801.393333,0284_Bridge05844A_afterpour_205.ASC
1801.506667,0285_Bridge05844A_afterpour_206.ASC
1801.366667,0286_Bridge05844A_afterpour_207.ASC
1801.38,0287_Bridge05844A_afterpour_208.ASC
1801.473333,0288_Bridge05844A_afterpour_209.ASC
1801.36,0289_Bridge05844A_afterpour_210.ASC
1801.4,0290_Bridge05844A_afterpour_211.ASC
1801.38,0291_Bridge05844A_afterpour_212.ASC
1801.393333,0292_Bridge05844A_afterpour_213.ASC
1801.413333,0293_Bridge05844A_afterpour_214.ASC
1801.386667,0294_Bridge05844A_afterpour_215.ASC
1801.4,0295_Bridge05844A_afterpour_216.ASC
1801.406667,0296_Bridge05844A_afterpour_217.ASC
1801.38,0297_Bridge05844A_afterpour_218.ASC
1801.486667,0298_Bridge05844A_afterpour_219.ASC
1801.366667,0299_Bridge05844A_afterpour_220.ASC
1801.36,0300_Bridge05844A_afterpour_221.ASC
1801.493333,0301_Bridge05844A_afterpour_222.ASC
1801.366667,0302_Bridge05844A_afterpour_223.ASC
1801.366667,0303_Bridge05844A_afterpour_224.ASC
1801.393333,0304_Bridge05844A_afterpour_225.ASC
1801.413333,0305_Bridge05844A_afterpour_226.ASC
1801.373333,0306_Bridge05844A_afterpour_227.ASC
1801.486667,0307_Bridge05844A_afterpour_228.ASC
1801.386667,0308_Bridge05844A_afterpour_229.ASC
1801.373333,0309_Bridge05844A_afterpour_230.ASC
1801.38,0310_Bridge05844A_afterpour_231.ASC
1801.466667,0311_Bridge05844A_afterpour_232.ASC
1801.386667,0312_Bridge05844A_afterpour_233.ASC
1801.38,0313_Bridge05844A_afterpour_234.ASC
1801.413333,0314_Bridge05844A_afterpour_235.ASC
1801.366667,0315_Bridge05844A_afterpour_236.ASC
1801.393333,0316_Bridge05844A_afterpour_237.ASC
1801.48,0317_Bridge05844A_afterpour_238.ASC
1801.373333,0318_Bridge05844A_afterpour_239.ASC
1801.38,0319_Bridge05844A_afterpour_240.ASC
1801.44,0320_Bridge05844A_afterpour_241.ASC
1801.4,0321_Bridge05844A_afterpour_242.ASC
1801.34,0322_Bridge05844A_afterpour_243.ASC
1801.46,0323_Bridge05844A_afterpour_244.ASC
1801.38,0324_Bridge05844A_afterpour_245.ASC
1801.393333,0325_Bridge05844A_afterpour_246.ASC
1801.46,0326_Bridge05844A_afterpour_247.ASC
1801.4,0327_Bridge05844A_afterpour_248.ASC
1801.4,0328_Bridge05844A_afterpour_249.ASC
1801.406667,0329_Bridge05844A_afterpour_250.ASC
1801.373333,0330_Bridge05844A_afterpour_251.ASC
1801.4,0331_Bridge05844A_afterpour_252.ASC
1801.406667,0332_Bridge05844A_afterpour_253.ASC
1801.426667,0333_Bridge05844A_afterpour_254.ASC
1801.406667,0334_Bridge05844A_afterpour_255.ASC
1801.386667,0335_Bridge05844A_afterpour_256.ASC
1801.393333,0336_Bridge05844A_afterpour_257.ASC
1801.38,0337_Bridge05844A_afterpour_258.ASC
1801.393333,0338_Bridge05844A_afterpour_259.ASC
1801.4,0339_Bridge05844A_afterpour_260.ASC
1801.393333,0340_Bridge05844A_afterpour_261.ASC
1801.48,0341_Bridge05844A_afterpour_262.ASC
1801.373333,0342_Bridge05844A_afterpour_263.ASC
1801.413333,0343_Bridge05844A_afterpour_264.ASC
1801.393333,0344_Bridge05844A_afterpour_265.ASC
1801.38,0345_Bridge05844A_afterpour_266.ASC
1801.393333,0346_Bridge05844A_afterpour_267.ASC
1801.38,0347_Bridge05844A_afterpour_268.ASC
1801.513333,0348_Bridge05844A_afterpour_269.ASC
1801.406667,0349_Bridge05844A_afterpour_270.ASC
1801.38,0350_Bridge05844A_afterpour_271.ASC
1801.313333,0351_Bridge05844A_afterpour_272.ASC
1801.506667,0352_Bridge05844A_afterpour_273.ASC
1801.38,0353_Bridge05844A_afterpour_274.ASC
1801.393333,0354_Bridge05844A_afterpour_275.ASC
1801.413333,0355_Bridge05844A_afterpour_276.ASC
1801.373333,0356_Bridge05844A_afterpour_277.ASC
1801.42,0357_Bridge05844A_afterpour_278.ASC
1801.393333,0358_Bridge05844A_afterpour_279.ASC
1801.4,0359_Bridge05844A_afterpour_280.ASC
1801.393333,0360_Bridge05844A_afterpour_281.ASC
1801.386667,0361_Bridge05844A_afterpour_282.ASC
1801.38,0362_Bridge05844A_afterpour_283.ASC
1801.506667,0363_Bridge05844A_afterpour_284.ASC
1801.373333,0364_Bridge05844A_afterpour_285.ASC
1801.406667,0365_Bridge05844A_afterpour_286.ASC
1801.373333,0366_Bridge05844A_afterpour_287.ASC
1801.4,0367_Bridge05844A_afterpour_288.ASC
1801.393333,0368_Bridge05844A_afterpour_289.ASC
1801.486667,0369_Bridge05844A_afterpour_290.ASC
1801.406667,0370_Bridge05844A_afterpour_291.ASC
1801.406667,0371_Bridge05844A_afterpour_292.ASC
1801.393333,0372_Bridge05844A_afterpour_293.ASC
1801.413333,0373_Bridge05844A_afterpour_294.ASC
1801.413333,0374_Bridge05844A_afterpour_295.ASC
1801.393333,0375_Bridge05844A_afterpour_296.ASC
1801.386667,0376_Bridge05844A_afterpour_297.ASC
1801.32,0377_Bridge05844A_afterpour_298.ASC
1801.48,0378_Bridge05844A_afterpour_299.ASC
1801.406667,0379_Bridge05844A_afterpour_300.ASC
1801.406667,0380_Bridge05844A_afterpour_301.ASC
1801.42,0381_Bridge05844A_afterpour_302.ASC
1801.386667,0382_Bridge05844A_afterpour_303.ASC
1801.426667,0383_Bridge05844A_afterpour_304.ASC
1801.38,0384_Bridge05844A_afterpour_305.ASC
1801.426667,0385_Bridge05844A_afterpour_306.ASC
1801.373333,0386_Bridge05844A_afterpour_307.ASC
1801.42,0387_Bridge05844A_afterpour_308.ASC
1801.413333,0388_Bridge05844A_afterpour_309.ASC
1801.406667,0389_Bridge05844A_afterpour_310.ASC
1801.426667,0390_Bridge05844A_afterpour_311.ASC
1801.4,0391_Bridge05844A_afterpour_312.ASC
1801.313333,0392_Bridge05844A_afterpour_313.ASC
1801.38,0393_Bridge05844A_afterpour_314.ASC
1801.513333,0394_Bridge05844A_afterpour_315.ASC
1801.386667,0395_Bridge05844A_afterpour_316.ASC
1801.393333,0396_Bridge05844A_afterpour_317.ASC
1801.353333,0397_Bridge05844A_afterpour_318.ASC
1801.473333,0398_Bridge05844A_afterpour_319.ASC
1801.393333,0399_Bridge05844A_afterpour_320.ASC
1801.406667,0400_Bridge05844A_afterpour_321.ASC
1801.4,0401_Bridge05844A_afterpour_322.ASC
1801.406667,0402_Bridge05844A_afterpour_323.ASC
1801.4,0403_Bridge05844A_afterpour_324.ASC
1801.413333,0404_Bridge05844A_afterpour_325.ASC
1801.393333,0405_Bridge05844A_afterpour_326.ASC
1801.38,0406_Bridge05844A_afterpour_327.ASC
1801.426667,0407_Bridge05844A_afterpour_328.ASC
1801.426667,0408_Bridge05844A_afterpour_329.ASC
1801.38,0409_Bridge05844A_afterpour_330.ASC
1801.42,0410_Bridge05844A_afterpour_331.ASC
1801.406667,0411_Bridge05844A_afterpour_332.ASC
1801.313333,0412_Bridge05844A_afterpour_333.ASC
1801.5,0413_Bridge05844A_afterpour_334.ASC
1801.393333,0414_Bridge05844A_afterpour_335.ASC
1801.386667,0415_Bridge05844A_afterpour_336.ASC
1801.38,0416_Bridge05844A_afterpour_337.ASC
1801.426667,0417_Bridge05844A_afterpour_338.ASC
1801.413333,0418_Bridge05844A_afterpour_339.ASC
1801.386667,0419_Bridge05844A_afterpour_340.ASC
1801.386667,0420_Bridge05844A_afterpour_341.ASC
1801.38,0421_Bridge05844A_afterpour_342.ASC
1801.426667,0422_Bridge05844A_afterpour_343.ASC
1801.353333,0423_Bridge05844A_afterpour_344.ASC
1801.5,0424_Bridge05844A_afterpour_345.ASC
1801.386667,0425_Bridge05844A_afterpour_346.ASC
1801.366667,0426_Bridge05844A_afterpour_347.ASC
1801.393333,0427_Bridge05844A_afterpour_348.ASC
1801.48,0428_Bridge05844A_afterpour_349.ASC
1801.42,0429_Bridge05844A_afterpour_350.ASC
1801.36,0430_Bridge05844A_afterpour_351.ASC
1801.406667,0431_Bridge05844A_afterpour_352.ASC
1801.4,0432_Bridge05844A_afterpour_353.ASC
1801.406667,0433_Bridge05844A_afterpour_354.ASC
1801.4,0434_Bridge05844A_afterpour_355.ASC
1801.406667,0435_Bridge05844A_afterpour_356.ASC
1801.386667,0436_Bridge05844A_afterpour_357.ASC
1801.413333,0437_Bridge05844A_afterpour_358.ASC
1801.42,0438_Bridge05844A_afterpour_359.ASC
1801.393333,0439_Bridge05844A_afterpour_360.ASC
1801.406667,0440_Bridge05844A_afterpour_361.ASC
1801.413333,0441_Bridge05844A_afterpour_362.ASC
1801.386667,0442_Bridge05844A_afterpour_363.ASC
1801.44,0443_Bridge05844A_afterpour_364.ASC
1801.386667,0444_Bridge05844A_afterpour_365.ASC
1801.42,0445_Bridge05844A_afterpour_366.ASC
1801.393333,0446_Bridge05844A_afterpour_367.ASC
1801.413333,0447_Bridge05844A_afterpour_368.ASC
1801.413333,0448_Bridge05844A_afterpour_369.ASC
1801.306667,0449_Bridge05844A_afterpour_370.ASC
1801.513333,0450_Bridge05844A_afterpour_371.ASC
1801.293333,0451_Bridge05844A_afterpour_372.ASC
1801.48,0452_Bridge05844A_afterpour_373.ASC
1801.326667,0453_Bridge05844A_afterpour_374.ASC
1801.406667,0454_Bridge05844A_afterpour_375.ASC
1801.4,0455_Bridge05844A_afterpour_376.ASC
1801.5,0456_Bridge05844A_afterpour_377.ASC
1801.386667,0457_Bridge05844A_afterpour_378.ASC
1801.4,0458_Bridge05844A_afterpour_379.ASC
1801.413333,0459_Bridge05844A_afterpour_380.ASC
1801.393333,0460_Bridge05844A_afterpour_381.ASC
1801.4,0461_Bridge05844A_afterpour_382.ASC
1801.4,0462_Bridge05844A_afterpour_383.ASC
1801.386667,0463_Bridge05844A_afterpour_384.ASC
1801.38,0464_Bridge05844A_afterpour_385.ASC
1801.42,0465_Bridge05844A_afterpour_386.ASC
1801.426667,0466_Bridge05844A_afterpour_387.ASC
1801.406667,0467_Bridge05844A_afterpour_388.ASC
1801.446667,0468_Bridge05844A_afterpour_389.ASC
1801.293333,0469_Bridge05844A_afterpour_390.ASC
1801.426667,0470_Bridge05844A_afterpour_391.ASC
1801.393333,0471_Bridge05844A_afterpour_392.ASC
1801.506667,0472_Bridge05844A_afterpour_393.ASC
1801.306667,0473_Bridge05844A_afterpour_394.ASC
1801.413333,0474_Bridge05844A_afterpour_395.ASC
1801.4,0475_Bridge05844A_afterpour_396.ASC
1801.393333,0476_Bridge05844A_afterpour_397.ASC
1801.493333,0477_Bridge05844A_afterpour_398.ASC
1801.313333,0478_Bridge05844A_afterpour_399.ASC
1801.493333,0479_Bridge05844A_afterpour_400.ASC
1801.406667,0480_Bridge05844A_afterpour_401.ASC
1801.426667,0481_Bridge05844A_afterpour_402.ASC
1801.3,0482_Bridge05844A_afterpour_403.ASC
1801.473333,0483_Bridge05844A_afterpour_404.ASC
1801.393333,0484_Bridge05844A_afterpour_405.ASC
1801.406667,0485_Bridge05844A_afterpour_406.ASC
1801.4,0486_Bridge05844A_afterpour_407.ASC
1801.42,0487_Bridge05844A_afterpour_408.ASC
1801.413333,0488_Bridge05844A_afterpour_409.ASC
1801.393333,0489_Bridge05844A_afterpour_410.ASC
1801.413333,0490_Bridge05844A_afterpour_411.ASC
1801.38,0491_Bridge05844A_afterpour_412.ASC
1801.42,0492_Bridge05844A_afterpour_413.ASC
1801.4,0493_Bridge05844A_afterpour_414.ASC
1801.426667,0494_Bridge05844A_afterpour_415.ASC
1801.38,0495_Bridge05844A_afterpour_416.ASC
1801.413333,0496_Bridge05844A_afterpour_417.ASC
1801.393333,0497_Bridge05844A_afterpour_418.ASC
1801.426667,0498_Bridge05844A_afterpour_419.ASC
1801.406667,0499_Bridge05844A_afterpour_420.ASC
1801.4,0500_Bridge05844A_afterpour_421.ASC
